LECROYWR6050A,16172,Waveform
Segments,1,SegmentSize,2502
Segment,TrigTime,TimeSinceSegment1
#1,11-Jun-2009 13:00:58,0                 
Time,Ampl
3.201591e-007,-0.0627191
3.203591e-007,-0.0605785
3.205591e-007,-0.0633579
3.207591e-007,-0.0669314
3.209591e-007,-0.0666207
3.211591e-007,-0.0652741
3.213591e-007,-0.0659819
3.215591e-007,-0.0659819
3.217591e-007,-0.0652569
3.219591e-007,-0.0674493
3.221591e-007,-0.0700389
3.223591e-007,-0.0683643
3.225591e-007,-0.0652223
3.227591e-007,-0.0650842
3.229591e-007,-0.0666207
3.231591e-007,-0.0676392
3.233591e-007,-0.0692275
3.235591e-007,-0.071161
3.237591e-007,-0.0702978
3.239591e-007,-0.0664135
3.241591e-007,-0.0641693
3.243591e-007,-0.0662582
3.245591e-007,-0.0688132
3.247591e-007,-0.0675011
3.249591e-007,-0.0647044
3.251591e-007,-0.0653777
3.253591e-007,-0.068934
3.255591e-007,-0.0713336
3.257591e-007,-0.071748
3.259591e-007,-0.0718688
3.261591e-007,-0.0716271
3.263591e-007,-0.0711783
3.265591e-007,-0.072732
3.267591e-007,-0.0757186
3.269591e-007,-0.0757531
3.271591e-007,-0.0718515
3.273591e-007,-0.0683988
3.275591e-007,-0.0690203
3.277591e-007,-0.0717825
3.279591e-007,-0.0715235
3.281591e-007,-0.0671386
3.283591e-007,-0.0638585
3.285591e-007,-0.0654986
3.287591e-007,-0.0692275
3.289591e-007,-0.0704359
3.291591e-007,-0.0692447
3.293591e-007,-0.0694001
3.295591e-007,-0.0723349
3.297591e-007,-0.0746655
3.299591e-007,-0.0732671
3.301591e-007,-0.0697454
3.303591e-007,-0.0673112
3.305591e-007,-0.0668796
3.307591e-007,-0.067035
3.309591e-007,-0.066379
3.311591e-007,-0.0657057
3.313591e-007,-0.0661891
3.315591e-007,-0.0663272
3.317591e-007,-0.0646526
3.319591e-007,-0.0625292
3.321591e-007,-0.0610964
3.323591e-007,-0.059957
3.325591e-007,-0.0591456
3.327591e-007,-0.0586449
3.329591e-007,-0.0578681
3.331591e-007,-0.0570912
3.333591e-007,-0.0571603
3.335591e-007,-0.058386
3.337591e-007,-0.0606648
3.339591e-007,-0.062512
3.341591e-007,-0.0614762
3.343591e-007,-0.0579889
3.345591e-007,-0.0555548
3.347591e-007,-0.0560554
3.349591e-007,-0.0584378
3.351591e-007,-0.0603886
3.353591e-007,-0.0601296
3.355591e-007,-0.05937
3.357591e-007,-0.0615107
3.359591e-007,-0.0649461
3.361591e-007,-0.0650152
3.363591e-007,-0.0619941
3.365591e-007,-0.0598707
3.367591e-007,-0.0598879
3.369591e-007,-0.0612517
3.371591e-007,-0.0639276
3.373591e-007,-0.0669142
3.375591e-007,-0.0679845
3.377591e-007,-0.0670178
3.379591e-007,-0.0663963
3.381591e-007,-0.0668624
3.383591e-007,-0.0662582
3.385591e-007,-0.0637204
3.387591e-007,-0.0614934
3.389591e-007,-0.0610964
3.391591e-007,-0.0611136
3.393591e-007,-0.0603022
3.395591e-007,-0.0600606
3.397591e-007,-0.0618042
3.399591e-007,-0.0637722
3.401591e-007,-0.0632543
3.403591e-007,-0.0612172
3.405591e-007,-0.0610446
3.407591e-007,-0.0628227
3.409591e-007,-0.0637377
3.411591e-007,-0.0635133
3.413591e-007,-0.0638067
3.415591e-007,-0.0649979
3.417591e-007,-0.0664308
3.419591e-007,-0.0666207
3.421591e-007,-0.0647044
3.423591e-007,-0.0631162
3.425591e-007,-0.0643592
3.427591e-007,-0.0660337
3.429591e-007,-0.0652741
3.431591e-007,-0.0643246
3.433591e-007,-0.0658784
3.435591e-007,-0.0675874
3.437591e-007,-0.0659301
3.439591e-007,-0.0622703
3.441591e-007,-0.0604921
3.443591e-007,-0.0608547
3.445591e-007,-0.0613035
3.447591e-007,-0.0618214
3.449591e-007,-0.0627191
3.451591e-007,-0.0626673
3.453591e-007,-0.0617696
3.455591e-007,-0.0622358
3.457591e-007,-0.0649979
3.459591e-007,-0.06795
3.461591e-007,-0.0685715
3.463591e-007,-0.0676047
3.465591e-007,-0.06795
3.467591e-007,-0.0693311
3.469591e-007,-0.0689167
3.471591e-007,-0.0673112
3.473591e-007,-0.0677083
3.475591e-007,-0.0697626
3.477591e-007,-0.07123
3.479591e-007,-0.0725248
3.481591e-007,-0.0741476
3.483591e-007,-0.0744411
3.485591e-007,-0.0720587
3.487591e-007,-0.0672249
3.489591e-007,-0.0622358
3.491591e-007,-0.0604231
3.493591e-007,-0.0622185
3.495591e-007,-0.0649461
3.497591e-007,-0.0673285
3.499591e-007,-0.0703323
3.501591e-007,-0.0731808
3.503591e-007,-0.0726974
3.505591e-007,-0.0686578
3.507591e-007,-0.0652569
3.509591e-007,-0.0644973
3.511591e-007,-0.0641865
3.513591e-007,-0.0637032
3.515591e-007,-0.0648943
3.517591e-007,-0.0672249
3.519591e-007,-0.0675874
3.521591e-007,-0.0646699
3.523591e-007,-0.0611482
3.525591e-007,-0.0608547
3.527591e-007,-0.0635478
3.529591e-007,-0.0656885
3.531591e-007,-0.0660855
3.533591e-007,-0.0660683
3.535591e-007,-0.0662409
3.537591e-007,-0.0661546
3.539591e-007,-0.0653087
3.541591e-007,-0.0637204
3.543591e-007,-0.0625983
3.545591e-007,-0.0630817
3.547591e-007,-0.0643419
3.549591e-007,-0.0650497
3.551591e-007,-0.0649116
3.553591e-007,-0.0636514
3.555591e-007,-0.0613381
3.557591e-007,-0.0595081
3.559591e-007,-0.0597671
3.561591e-007,-0.0613553
3.563591e-007,-0.0623393
3.565591e-007,-0.0627537
3.567591e-007,-0.0641693
3.569591e-007,-0.066707
3.571591e-007,-0.0683298
3.573591e-007,-0.0674321
3.575591e-007,-0.0656539
3.577591e-007,-0.0663099
3.579591e-007,-0.0688304
3.581591e-007,-0.0692275
3.583591e-007,-0.0676047
3.585591e-007,-0.0684679
3.587591e-007,-0.072732
3.589591e-007,-0.0768752
3.591591e-007,-0.0795856
3.593591e-007,-0.0815536
3.595591e-007,-0.0815709
3.597591e-007,-0.0807077
3.599591e-007,-0.0835562
3.601591e-007,-0.0895466
3.603591e-007,-0.0934655
3.605591e-007,-0.0957615
3.607591e-007,-0.100906
3.609591e-007,-0.107742
3.611591e-007,-0.111661
3.613591e-007,-0.112145
3.615591e-007,-0.113077
3.617591e-007,-0.117548
3.619591e-007,-0.124074
3.621591e-007,-0.129235
3.623591e-007,-0.132274
3.625591e-007,-0.134121
3.627591e-007,-0.136831
3.629591e-007,-0.143616
3.631591e-007,-0.15299
3.633591e-007,-0.158877
3.635591e-007,-0.160344
3.637591e-007,-0.161363
3.639591e-007,-0.162761
3.641591e-007,-0.163245
3.643591e-007,-0.163434
3.645591e-007,-0.165023
3.647591e-007,-0.168458
3.649591e-007,-0.171945
3.651591e-007,-0.173344
3.653591e-007,-0.173879
3.655591e-007,-0.176192
3.657591e-007,-0.179904
3.659591e-007,-0.182752
3.661591e-007,-0.183616
3.663591e-007,-0.18327
3.665591e-007,-0.183788
3.667591e-007,-0.1851
3.669591e-007,-0.184306
3.671591e-007,-0.181268
3.673591e-007,-0.179334
3.675591e-007,-0.179973
3.677591e-007,-0.182165
3.679591e-007,-0.184272
3.681591e-007,-0.185238
3.683591e-007,-0.185687
3.685591e-007,-0.186343
3.687591e-007,-0.186429
3.689591e-007,-0.186309
3.691591e-007,-0.187483
3.693591e-007,-0.189261
3.695591e-007,-0.1904
3.697591e-007,-0.191643
3.699591e-007,-0.192489
3.701591e-007,-0.190435
3.703591e-007,-0.186429
3.705591e-007,-0.185463
3.707591e-007,-0.190383
3.709591e-007,-0.19791
3.711591e-007,-0.20245
3.713591e-007,-0.202122
3.715591e-007,-0.199308
3.717591e-007,-0.197236
3.719591e-007,-0.197599
3.721591e-007,-0.200361
3.723591e-007,-0.203745
3.725591e-007,-0.205368
3.727591e-007,-0.20592
3.729591e-007,-0.208751
3.731591e-007,-0.215173
3.733591e-007,-0.221871
3.735591e-007,-0.224202
3.737591e-007,-0.222251
3.739591e-007,-0.220007
3.741591e-007,-0.219541
3.743591e-007,-0.221526
3.745591e-007,-0.226533
3.747591e-007,-0.232937
3.749591e-007,-0.238082
3.751591e-007,-0.240188
3.753591e-007,-0.239428
3.755591e-007,-0.239601
3.757591e-007,-0.243399
3.759591e-007,-0.247836
3.761591e-007,-0.249718
3.763591e-007,-0.250529
3.765591e-007,-0.252549
3.767591e-007,-0.255069
3.769591e-007,-0.256951
3.771591e-007,-0.25961
3.773591e-007,-0.263131
3.775591e-007,-0.264599
3.777591e-007,-0.263805
3.779591e-007,-0.263839
3.781591e-007,-0.265358
3.783591e-007,-0.267016
3.785591e-007,-0.268483
3.787591e-007,-0.269191
3.789591e-007,-0.268759
3.791591e-007,-0.268604
3.793591e-007,-0.269502
3.795591e-007,-0.270606
3.797591e-007,-0.271142
3.799591e-007,-0.270365
3.801591e-007,-0.268379
3.803591e-007,-0.267275
3.805591e-007,-0.26781
3.807591e-007,-0.26743
3.809591e-007,-0.264754
3.811591e-007,-0.261906
3.813591e-007,-0.261198
3.815591e-007,-0.262165
3.817591e-007,-0.262527
3.819591e-007,-0.26137
3.821591e-007,-0.260127
3.823591e-007,-0.259506
3.825591e-007,-0.258177
3.827591e-007,-0.255725
3.829591e-007,-0.25393
3.831591e-007,-0.254258
3.833591e-007,-0.256001
3.835591e-007,-0.257521
3.837591e-007,-0.257918
3.839591e-007,-0.256243
3.841591e-007,-0.252514
3.843591e-007,-0.249804
3.845591e-007,-0.250235
3.847591e-007,-0.25084
3.849591e-007,-0.249096
3.851591e-007,-0.24787
3.853591e-007,-0.24863
3.855591e-007,-0.247784
3.857591e-007,-0.244469
3.859591e-007,-0.242622
3.861591e-007,-0.243382
3.863591e-007,-0.244918
3.865591e-007,-0.246403
3.867591e-007,-0.246921
3.869591e-007,-0.245402
3.871591e-007,-0.243572
3.873591e-007,-0.243261
3.875591e-007,-0.243002
3.877591e-007,-0.241207
3.879591e-007,-0.238634
3.881591e-007,-0.235993
3.883591e-007,-0.233421
3.885591e-007,-0.231867
3.887591e-007,-0.232247
3.889591e-007,-0.233887
3.891591e-007,-0.235199
3.893591e-007,-0.235372
3.895591e-007,-0.234629
3.897591e-007,-0.233887
3.899591e-007,-0.233852
3.901591e-007,-0.23399
3.903591e-007,-0.233801
3.905591e-007,-0.234595
3.907591e-007,-0.237616
3.909591e-007,-0.240292
3.911591e-007,-0.239066
3.913591e-007,-0.23494
3.915591e-007,-0.231798
3.917591e-007,-0.231038
3.919591e-007,-0.23052
3.921591e-007,-0.228604
3.923591e-007,-0.226878
3.925591e-007,-0.227102
3.927591e-007,-0.228501
3.929591e-007,-0.229226
3.931591e-007,-0.227707
3.933591e-007,-0.224703
3.935591e-007,-0.224029
3.937591e-007,-0.226239
3.939591e-007,-0.226878
3.941591e-007,-0.225238
3.943591e-007,-0.225635
3.945591e-007,-0.228466
3.947591e-007,-0.229036
3.949591e-007,-0.22415
3.951591e-007,-0.216002
3.953591e-007,-0.211531
3.955591e-007,-0.215104
3.957591e-007,-0.222027
3.959591e-007,-0.225082
3.961591e-007,-0.223045
3.963591e-007,-0.219541
3.965591e-007,-0.217417
3.967591e-007,-0.215864
3.969591e-007,-0.21324
3.971591e-007,-0.212497
3.973591e-007,-0.21671
